"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-06-06 ~ 2025-06-05"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"12262","광주광역시 북구 일곡동","850-3","0850","0003","한국","59.9400","202408","23","17,000","101","9","개인","개인","1996","설죽로 565","-","중개거래","광주 북구","24.10.15"
"12263","광주광역시 남구 임암동","728","0728","0000","효천시티프라디움","84.9948","202408","23","50,500","113동","8","개인","개인","2019","효천2로 1","-","중개거래","광주 남구","24.11.29"
"12264","광주광역시 남구 임암동","881","0881","0000","효천1중흥에스-클래스에코시티","84.9772","202408","23","46,000","104동","2","개인","개인","2019","효천2로 12","-","중개거래","광주 남구","24.09.30"
"12265","광주광역시 북구 매곡동","492","0492","0000","대주피오레","84.9667","202408","23","34,300","105","18","개인","개인","2006","매곡로 93","-","중개거래","광주 북구","24.10.18"
"12266","광주광역시 남구 행암동","539","0539","0000","효천엘에이치천년나무6단지아파트","59.8900","202408","23","25,000","605동","16","개인","개인","2016","효우2로 90","-","중개거래","광주 남구","24.08.27"
"12267","광주광역시 서구 치평동","1168-1","1168","0001","중흥(1168-1)","84.9300","202408","23","35,000","107","5","개인","개인","1997","치평로 77","-","직거래","-","24.08.27"
"12268","광주광역시 서구 금호동","787","0787","0000","중흥","59.5500","202408","23","15,500","101","1","개인","개인","2000","마재로 21","-","중개거래","광주 서구","24.10.25"
"12269","광주광역시 북구 문흥동","1011-1","1011","0001","중흥파크맨션2","59.9650","202408","23","12,000","202","14","개인","개인","1994","문산로 30","-","직거래","-","24.08.23"
"12270","광주광역시 북구 삼각동","835","0835","0000","일곡엘리체프라임","74.1361","202408","22","33,200","102동","12","개인","개인","2016","설죽로 419","-","중개거래","광주 북구","24.11.29"
"12271","광주광역시 서구 금호동","268-1","0268","0001","진흥더루벤스","136.2350","202408","22","75,000","203","8","개인","개인","2009","금화로59번길 12","-","중개거래","광주 남구, 광주 서구","24.09.30"
"12272","광주광역시 북구 유동","141","0141","0000","금남로대광로제비앙","84.9878","202408","22","41,000","104동","31","개인","개인","2022","서림로 153","-","중개거래","광주 북구","24.12.17"
"12273","광주광역시 북구 임동","632","0632","0000","임동2차국제미소래아파트","59.4918","202408","22","19,000","임동2차국제미소래아파트","8","개인","개인","2018","태봉로 37","-","중개거래","광주 북구","24.09.20"
"12274","광주광역시 북구 신안동","353-24","0353","0024","신안한국아델리움","84.8434","202408","22","23,000","102","3","개인","개인","2003","서암대로76번길 9","-","중개거래","광주 북구","24.09.27"
"12275","광주광역시 서구 풍암동","705-1","0705","0001","풍암4차대주파크빌","84.9996","202408","22","23,500","101","8","개인","개인","2005","송풍로 8","-","중개거래","광주 서구","24.10.22"
"12276","광주광역시 북구 동림동","26-1","0026","0001","우미2","59.7700","202408","22","11,300","101","4","개인","개인","1991","북문대로201번길 30","-","중개거래","광주 북구","24.10.31"
"12277","광주광역시 서구 치평동","1168","1168","0000","해광한신","59.9350","202408","22","20,000","103","5","개인","개인","1998","상무공원로 114","-","직거래","-","24.09.04"
"12278","광주광역시 서구 치평동","1159","1159","0000","상무1차우미","59.8800","202408","22","22,000","104","6","개인","개인","1998","상무공원로 35","-","직거래","-","24.08.26"
"12279","광주광역시 남구 봉선동","70","0070","0000","한국아델리움1단지","192.6903","202408","22","170,000","106","1","개인","개인","2006","제석로80번안길 11","-","중개거래","광주 남구","25.01.24"
"12280","광주광역시 남구 봉선동","518","0518","0000","라인2","84.9900","202408","22","33,000","201","10","개인","개인","1997","제석로80번길 22-10","-","중개거래","광주 북구","24.10.22"
"12281","광주광역시 북구 우산동","835","0835","0000","무등산자이앤어울림1단지","84.9713","202408","22","67,000","107","20","개인","개인","2022","서양로 155","-","중개거래","광주 북구, 광주 서구","25.03.07"
"12282","광주광역시 서구 화정동","1706","1706","0000","화정엘리체퍼스티지","84.8709","202408","22","58,750","101동","22","개인","개인","2019","염화로 20","-","중개거래","광주 서구","24.10.31"
"12283","광주광역시 서구 화정동","1712","1712","0000","더샵염주센트럴파크","110.9962","202408","22","93,000","107","15","개인","개인","2022","월드컵4강로 27","-","중개거래","광주 서구","24.09.04"
"12284","광주광역시 서구 화정동","1611","1611","0000","유니버시아드힐스테이트1단지","84.9800","202408","22","54,900","106","20","개인","개인","2016","화운로 94","-","중개거래","광주 서구","24.10.04"
"12285","광주광역시 서구 쌍촌동","364","0364","0000","상무힐스테이트","134.6961","202408","22","83,000","105","6","개인","개인","2010","상무대로911번길 42","-","중개거래","광주 서구","24.10.15"
"12286","광주광역시 남구 방림동","571","0571","0000","봉선중길한국아델리움5차아파트","84.6496","202408","22","35,000","-","8","개인","개인","2023","봉선중길 43","-","직거래","-","-"
"12287","광주광역시 북구 두암동","54","0054","0000","무등파크2","84.5700","202408","22","17,200","202","8","개인","개인","1994","월동로 50","-","중개거래","광주 북구","24.09.06"
"12288","광주광역시 남구 주월동","1320","1320","0000","양우내안애프레스티지","84.6929","202408","22","49,600","105동","4","개인","개인","2021","대남대로223번길 10","-","중개거래","광주 남구","24.09.27"
"12289","광주광역시 북구 오치동","1005","1005","0000","주공","44.5200","202408","22","8,400","204","11","개인","개인","1992","서하로194번길 15","-","중개거래","광주 북구","24.08.29"
"12290","광주광역시 북구 오치동","866-2","0866","0002","공간","59.8300","202408","22","12,000","101","17","기타","개인","1994","천지인로 59-1","-","중개거래","광주 북구","24.09.06"
"12291","광주광역시 북구 본촌동","3102","3102","0000","힐스테이트본촌","84.9976","202408","22","46,500","106동","4","개인","개인","2019","본촌마을길 157-22","-","중개거래","광주 북구","24.11.15"
"12292","광주광역시 광산구 산정동","1119","1119","0000","부영애시앙1차(산정셀트리움)","84.8198","202408","22","28,400","104","6","개인","개인","2008","목련로 42","-","중개거래","광주 광산구","24.10.02"
"12293","광주광역시 북구 연제동","1009","1009","0000","연제2차대주피오레","84.8728","202408","22","30,000","201","8","개인","개인","2007","양일로 52","-","중개거래","광주 북구","24.09.26"
"12294","광주광역시 북구 연제동","31-1","0031","0001","새한A","59.9500","202408","22","8,500","102","17","개인","개인","1996","양산제로 50","-","중개거래","광주 북구","24.09.05"
"12295","광주광역시 광산구 장덕동","1043","1043","0000","수완지구호반베르디움2차","84.9462","202408","22","47,500","206","14","개인","개인","2013","풍영로329번길 19","-","중개거래","광주 광산구","24.10.04"
"12296","광주광역시 광산구 장덕동","1593","1593","0000","현진에버빌2단지","84.9568","202408","22","50,000","204","7","개인","개인","2009","풍영로169번길 46","-","중개거래","광주 광산구","24.09.23"
"12297","광주광역시 광산구 장덕동","1111","1111","0000","광주수완세영리첼","84.9871","202408","22","49,000","102","23","개인","개인","2014","풍영로 294-23","-","중개거래","광주 광산구","24.11.29"
"12298","광주광역시 광산구 신촌동","844","0844","0000","중도다이아빌","57.5562","202408","22","10,800","101","8","개인","개인","2003","사암로 72-10","-","중개거래","광주 광산구","24.10.08"
"12299","광주광역시 광산구 우산동","1572-6","1572","0006","어등하이빌","59.6700","202408","22","14,300","102","13","개인","개인","1992","사암로215번길 16","-","중개거래","광주 광산구","24.09.02"
"12300","광주광역시 광산구 선암동","782","0782","0000","선운지구진아리채","71.5860","202408","22","31,700","105","3","개인","개인","2014","선운로 33","-","중개거래","광주 광산구","24.10.18"
"12301","광주광역시 광산구 우산동","1571-1","1571","0001","하남주공(2단지)","44.5200","202408","22","8,750","205","15","개인","법인","1991","월곡산정로 12","-","중개거래","광주 광산구","24.09.24"
"12302","광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.9200","202408","22","10,800","-","1","개인","개인","1992","월곡산정로 40","20241005","중개거래","광주 광산구","-"
"12303","광주광역시 광산구 신창동","1264","1264","0000","신창5차부영사랑으로","84.9931","202408","22","35,500","1102동","15","개인","개인","2006","신창로71번길 16","-","중개거래","광주 광산구, 광주 북구","24.10.07"
"12304","광주광역시 광산구 신창동","1285","1285","0000","광주신창동대광로제비앙아파트","74.6076","202408","22","33,000","109동","5","개인","개인","2016","장신로 306","-","중개거래","광주 광산구","24.10.04"
"12305","광주광역시 광산구 운남동","776-1","0776","0001","운남주공1,2단지","58.1400","202408","22","15,200","206","13","개인","개인","1997","목련로273번길 76","-","중개거래","광주 광산구, 광주 서구","24.09.24"
"12306","광주광역시 광산구 신창동","1292","1292","0000","신창유탑유블레스리버뷰","111.9041","202408","22","54,500","104동","1","개인","개인","2020","장신로 306-37","-","직거래","-","24.09.12"
"12307","광주광역시 광산구 신창동","1187","1187","0000","신창부영","84.7886","202408","22","24,000","109","6","개인","개인","2005","장신로265번길 22","-","중개거래","광주 광산구, 광주 북구","24.09.06"
"12308","광주광역시 광산구 신창동","1110","1110","0000","신창3차부영사랑으로","59.7480","202408","22","20,100","-","13","개인","개인","2006","신창로161번길 34","20240831","중개거래","광주 광산구","-"
"12309","광주광역시 광산구 신창동","1110","1110","0000","신창3차부영사랑으로","59.7480","202408","22","20,100","317","13","개인","개인","2006","신창로161번길 34","-","중개거래","광주 광산구","24.09.13"
"12310","광주광역시 광산구 월계동","765-8","0765","0008","첨단두산2","59.9970","202408","22","19,000","205","4","개인","개인","1996","월계로 117-22","-","중개거래","광주 광산구","24.09.10"
"12311","광주광역시 광산구 신가동","1048","1048","0000","신창6차호반베르디움","70.9346","202408","22","26,000","609","2","개인","개인","2005","신창로35번길 80","-","중개거래","광주 광산구","24.09.20"
"12312","광주광역시 광산구 신가동","1058","1058","0000","수완지구호반베르디움1차","84.8840","202408","22","62,500","107","9","개인","개인","2012","수등로123번길 21","-","중개거래","광주 광산구","24.11.08"
"12313","광주광역시 북구 용두동","330","0330","0000","양산타운","59.9400","202408","22","15,400","103","4","개인","개인","1998","하서로423번길 33","-","중개거래","광주 북구","24.10.31"
"12314","광주광역시 광산구 우산동","1572-2","1572","0002","하남우미","49.1400","202408","22","12,300","-","7","개인","개인","1992","월곡산정로 40","-","중개거래","광주 광산구","-"
"12315","광주광역시 광산구 월곡동","685-1","0685","0001","운남주공10단지","59.9200","202408","22","20,600","1005","8","개인","개인","2003","사암로340번길 30","-","중개거래","광주 광산구","24.10.15"
"12316","광주광역시 북구 신용동","737","0737","0000","광주첨단2지구사랑으로부영","60.4624","202408","22","26,000","107","9","개인","개인","2013","첨단연신로 166","-","중개거래","광주 북구","24.09.03"
"12317","광주광역시 북구 신용동","737","0737","0000","광주첨단2지구사랑으로부영","60.4624","202408","22","28,500","104","12","개인","개인","2013","첨단연신로 166","-","중개거래","광주 북구","25.02.03"
