dong,area,price
광주광역시 남구 봉선동,155.8244,165000
광주광역시 서구 치평동,17.1728,6000
광주광역시 서구 치평동,59.91,18500
광주광역시 북구 운암동,81.2155,45800
광주광역시 북구 동림동,84.93,16100
광주광역시 북구 임동,84.8212,30000
광주광역시 북구 일곡동,59.935,19000
광주광역시 동구 계림동,84.9738,51500
광주광역시 남구 봉선동,59.76,14500
광주광역시 북구 운암동,124.685,19400
광주광역시 북구 운암동,59.82,10500
광주광역시 동구 계림동,75.9117,43500
광주광역시 남구 송하동,59.97,10800
광주광역시 북구 오치동,52.09,9000
광주광역시 동구 계림동,75.9117,43500
광주광역시 동구 산수동,164.88,33500
광주광역시 북구 문흥동,84.84,17200
광주광역시 북구 문흥동,59.97,14800
광주광역시 북구 문흥동,59.802,11550
광주광역시 북구 문흥동,59.965,13300
광주광역시 북구 일곡동,48.45,9000
광주광역시 서구 치평동,59.91,16200
광주광역시 북구 일곡동,59.36,15500
광주광역시 서구 동천동,84.99,33900
광주광역시 북구 용봉동,59.857,32000
광주광역시 북구 용봉동,84.8097,40000
광주광역시 서구 금호동,84.75,24950
광주광역시 서구 금호동,59.94,17500
광주광역시 서구 화정동,84.96,56000
광주광역시 서구 화정동,76.9612,59500
광주광역시 남구 월산동,84.9643,46000
광주광역시 서구 마륵동,84.9614,30250
광주광역시 남구 백운동,84.977,46000
광주광역시 북구 각화동,84.9797,52000
광주광역시 남구 방림동,84.82,36000
광주광역시 남구 임암동,84.9772,45000
광주광역시 남구 방림동,84.78,14000
광주광역시 서구 광천동,84.8921,52100
광주광역시 서구 쌍촌동,50.22,11700
광주광역시 광산구 도산동,59.79,10600
광주광역시 광산구 운남동,59.91,15800
광주광역시 광산구 장덕동,84.9129,30500
광주광역시 광산구 소촌동,59.965,12400
광주광역시 광산구 운남동,84.92,19700
광주광역시 광산구 신촌동,59.9807,13400
광주광역시 광산구 장덕동,84.8396,30200
광주광역시 북구 용두동,84.9385,41500
광주광역시 광산구 신창동,84.9882,50000
광주광역시 광산구 신창동,36.45,6100
광주광역시 북구 연제동,84.9934,38200
광주광역시 북구 연제동,84.9934,45400
광주광역시 광산구 수완동,84.7296,45500
광주광역시 광산구 운남동,49.83,15000
광주광역시 광산구 산월동,84.9931,30000
광주광역시 광산구 산월동,84.7886,26700
광주광역시 광산구 신창동,59.748,20200
광주광역시 광산구 흑석동,84.9684,44400
광주광역시 북구 용두동,84.9607,39000
광주광역시 광산구 우산동,84.9629,46700
광주광역시 광산구 도산동,59.5443,23000
광주광역시 북구 신용동,65.6043,37000
광주광역시 광산구 도산동,59.95,12500
광주광역시 북구 신용동,60.4624,23800
광주광역시 광산구 도산동,84.98,24500
광주광역시 광산구 장덕동,84.2801,28000
광주광역시 광산구 쌍암동,32.3203,7500
광주광역시 광산구 장덕동,84.9401,50500
광주광역시 광산구 장덕동,84.2801,29000
광주광역시 북구 문흥동,49.95,9800
광주광역시 북구 일곡동,71.074,20500
광주광역시 북구 문흥동,84.96,17200
광주광역시 북구 문흥동,84.84,21000
광주광역시 북구 문흥동,84.84,21000
광주광역시 북구 문흥동,59.97,13700
광주광역시 서구 치평동,59.91,20000
광주광역시 서구 치평동,59.975,17700
광주광역시 서구 쌍촌동,59.9854,32900
광주광역시 서구 농성동,84.9752,54500
광주광역시 동구 용산동,84.9024,42000
광주광역시 북구 본촌동,84.9976,45000
광주광역시 북구 각화동,84.9,20500
광주광역시 북구 동림동,84.6815,42500
광주광역시 북구 동림동,52.89,9400
광주광역시 서구 마륵동,116.462,54250
광주광역시 북구 임동,59.4918,20500
광주광역시 북구 임동,59.4918,20500
광주광역시 북구 임동,51.94,13600
광주광역시 서구 내방동,59.19,16900
광주광역시 북구 용봉동,59.97,11500
광주광역시 남구 임암동,84.9428,45200
광주광역시 남구 봉선동,84.9738,80500
광주광역시 북구 운암동,136.36,33000
광주광역시 북구 운암동,84.98,24500
광주광역시 서구 화정동,76.9612,57950
광주광역시 동구 계림동,75.9789,44100
광주광역시 남구 서동,84.9373,31800
광주광역시 남구 봉선동,59.4,18000
광주광역시 서구 풍암동,127.2,39950
광주광역시 서구 풍암동,59.955,15900
광주광역시 동구 소태동,55.31,8000
광주광역시 북구 문흥동,59.965,14000
광주광역시 서구 금호동,84.82,27500
광주광역시 북구 중흥동,74.99,47900
광주광역시 북구 임동,51.94,15500
광주광역시 북구 운암동,84.8088,40000
광주광역시 남구 지석동,84.9892,35850
광주광역시 남구 월산동,84.9643,45000
광주광역시 북구 운암동,122.2947,40000
광주광역시 남구 월산동,84.9303,45850
광주광역시 서구 화정동,84.97,18500
광주광역시 북구 운암동,84.9957,38000
광주광역시 남구 방림동,84.882,33000
광주광역시 북구 운암동,84.9273,35000
광주광역시 서구 풍암동,82.6212,28700
광주광역시 동구 산수동,84.99,18000
광주광역시 북구 일곡동,48.45,11500
광주광역시 서구 치평동,99.94,49600
광주광역시 서구 치평동,59.87,26400
광주광역시 서구 쌍촌동,59.85,13500
광주광역시 서구 내방동,49.94,13000
광주광역시 서구 농성동,19.7906,4500
광주광역시 광산구 신가동,84.9931,28000
광주광역시 광산구 우산동,59.67,14300
광주광역시 북구 신용동,60.4624,22800
광주광역시 북구 신용동,67.8149,39800
광주광역시 광산구 월곡동,84.51,16600
광주광역시 광산구 선암동,79.0078,44000
광주광역시 북구 양산동,84.9662,32000
광주광역시 광산구 송정동,59.94,12000
광주광역시 광산구 신가동,59.81,15500
광주광역시 광산구 운남동,84.9098,38300
광주광역시 광산구 운남동,39.99,10200
광주광역시 광산구 장덕동,84.9411,52000
광주광역시 광산구 운남동,49.97,12500
광주광역시 광산구 산월동,83.7154,28800
광주광역시 광산구 산월동,83.7154,28800
광주광역시 광산구 산월동,72.504,28800
광주광역시 광산구 소촌동,59.985,9200
광주광역시 북구 용두동,84.9385,40000
광주광역시 광산구 우산동,44.52,8700
광주광역시 광산구 신창동,84.976,35500
광주광역시 광산구 쌍암동,40.9226,14000
광주광역시 광산구 산정동,84.8198,30800
광주광역시 북구 신용동,84.5731,47500
광주광역시 북구 양산동,84.6862,22700
광주광역시 광산구 선암동,64.4722,32000
광주광역시 광산구 신창동,59.94,12400
광주광역시 광산구 신창동,84.7886,24000
광주광역시 광산구 도산동,59.7926,22700
광주광역시 북구 신용동,84.9783,37500
광주광역시 광산구 운남동,59.91,18100
광주광역시 광산구 우산동,44.94,9350
광주광역시 광산구 산월동,84.7886,25500
광주광역시 북구 연제동,59.97,9300
광주광역시 북구 용두동,84.63,35500
광주광역시 북구 매곡동,84.8492,26000
광주광역시 남구 백운동,84.9888,36500
광주광역시 동구 동명동,84.99,14000
광주광역시 서구 치평동,59.935,20800
광주광역시 남구 지석동,84.9892,50000
광주광역시 북구 용봉동,59.97,14200
광주광역시 남구 지석동,115.2492,59900
광주광역시 동구 산수동,84.9377,47000
광주광역시 북구 일곡동,48.45,10300
광주광역시 북구 문흥동,48.33,8800
광주광역시 북구 매곡동,59.95,10000
광주광역시 북구 본촌동,111.94,43500
광주광역시 북구 용봉동,126.0042,51000
광주광역시 서구 유촌동,72.78,21200
광주광역시 북구 일곡동,99.86,32000
광주광역시 남구 백운동,84.9888,36500
광주광역시 북구 두암동,31.77,4800
광주광역시 북구 두암동,59.79,10000
광주광역시 북구 두암동,60,8000
광주광역시 서구 금호동,49.92,14500
광주광역시 서구 금호동,59.99,17000
광주광역시 북구 일곡동,48.45,8300
광주광역시 동구 산수동,84.9676,41000
광주광역시 남구 진월동,49.95,10200
광주광역시 남구 진월동,59.4,11300
광주광역시 북구 삼각동,84.98,18500
광주광역시 서구 금호동,66.2029,43700
광주광역시 남구 양림동,75.77,29500
광주광역시 남구 주월동,123.4644,50000
광주광역시 서구 풍암동,59.88,16800
광주광역시 서구 금호동,59.55,19900
광주광역시 광산구 신창동,84.7886,24800
광주광역시 광산구 신창동,84.7886,24800
광주광역시 광산구 월곡동,84.72,18000
광주광역시 북구 신용동,59.99,17200
광주광역시 광산구 산정동,84.9924,39800
광주광역시 광산구 신창동,84.6799,37000
광주광역시 광산구 신창동,69.4646,29400
광주광역시 광산구 신가동,84.0624,27000
광주광역시 광산구 운남동,59.76,11100
광주광역시 광산구 운남동,37.67,10100
광주광역시 광산구 도산동,59.31,10300
광주광역시 광산구 장덕동,79.1518,40000
광주광역시 광산구 하남동,84.9966,40800
광주광역시 북구 신용동,84.3616,32800
광주광역시 북구 용두동,84.9821,42900
광주광역시 북구 신용동,65.6043,37000
광주광역시 광산구 신창동,84.7886,25000
광주광역시 광산구 신창동,84.9873,22000
광주광역시 광산구 우산동,84.9543,38000
광주광역시 광산구 수완동,103.71,60000
광주광역시 광산구 장덕동,79.1518,40000
광주광역시 광산구 장덕동,84.9129,46500
광주광역시 광산구 장덕동,84.9462,43000
광주광역시 광산구 신가동,84.8894,45200
광주광역시 광산구 수완동,116.27,93000
광주광역시 서구 풍암동,60,17000
광주광역시 북구 용봉동,84.2328,26500
광주광역시 서구 마륵동,143.9217,64000
광주광역시 북구 매곡동,80.3123,29000
광주광역시 북구 운암동,84.9273,31500
광주광역시 북구 운암동,84.748,20900
광주광역시 북구 운암동,68.1704,36800
광주광역시 북구 운암동,59.82,11300
광주광역시 북구 운암동,84.99,25400
광주광역시 남구 주월동,77.7273,45500
광주광역시 북구 동림동,63.4644,33500
광주광역시 북구 각화동,59.9821,28600
광주광역시 북구 각화동,71.8177,31000
광주광역시 북구 각화동,71.8177,31000
광주광역시 북구 본촌동,84.9931,24000
광주광역시 동구 계림동,84.9647,47500
광주광역시 동구 계림동,84.8686,39000
광주광역시 동구 계림동,84.9669,75300
광주광역시 북구 임동,73.339,48400
광주광역시 동구 용산동,84.9717,44800
광주광역시 남구 진월동,84.87,23800
광주광역시 서구 양동,84.96,31000
광주광역시 북구 중흥동,65.9034,23500
광주광역시 서구 금호동,59.82,13300
광주광역시 서구 화정동,84.98,55750
광주광역시 서구 화정동,59.85,15000
광주광역시 서구 금호동,80.1864,22000
광주광역시 서구 쌍촌동,73.8089,26700
광주광역시 서구 치평동,59.69,27800
광주광역시 동구 산수동,84.9377,45000
광주광역시 서구 화정동,84.97,47000
광주광역시 서구 화정동,84.9596,65400
광주광역시 북구 문흥동,59.802,14500
광주광역시 남구 봉선동,59.7827,25500
광주광역시 서구 풍암동,59.88,18100
광주광역시 서구 풍암동,60,17000
광주광역시 남구 월산동,84.94,16500
광주광역시 남구 봉선동,129.3502,90000
광주광역시 남구 봉선동,84.6448,38500
광주광역시 북구 일곡동,48.45,9200
광주광역시 북구 일곡동,48.45,9200
광주광역시 북구 오치동,59.31,10600
광주광역시 남구 봉선동,59.7827,25500
광주광역시 서구 유촌동,59.97,17000
광주광역시 남구 봉선동,107.28,67000
광주광역시 남구 봉선동,84.9995,67000
광주광역시 북구 각화동,76.7843,31500
광주광역시 남구 지석동,115.2492,59000
광주광역시 서구 금호동,59.955,19500
광주광역시 북구 운암동,73.49,9500
광주광역시 서구 금호동,59.99,18000
광주광역시 서구 풍암동,59.7,21900
광주광역시 서구 화정동,59.99,40300
광주광역시 서구 화정동,59.85,15900
광주광역시 남구 진월동,84.93,18400
광주광역시 북구 일곡동,59.935,15500
광주광역시 북구 문흥동,49.96,10000
광주광역시 남구 봉선동,84.81,39900
광주광역시 북구 매곡동,58.68,10000
광주광역시 서구 치평동,59.88,16200
광주광역시 광산구 송정동,59.87,12300
광주광역시 광산구 수완동,76.7138,51000
광주광역시 광산구 산월동,83.7154,28500
광주광역시 광산구 산월동,83.7154,28500
광주광역시 광산구 도산동,39.69,7000
광주광역시 광산구 장덕동,84.9612,36300
광주광역시 광산구 수완동,129.79,98500
광주광역시 북구 양산동,37.479,8900
광주광역시 북구 양산동,37.479,8900
광주광역시 광산구 송정동,59.91,12600
광주광역시 광산구 수완동,84.9626,46000
광주광역시 광산구 우산동,20.7468,4350
광주광역시 광산구 수완동,116.27,115000
광주광역시 광산구 수완동,146.44,115000
광주광역시 광산구 수완동,115.9435,74000
광주광역시 북구 신용동,84.984,52100
광주광역시 광산구 월계동,59.99,22400
광주광역시 광산구 장덕동,84.2801,34000
광주광역시 광산구 운남동,39.99,10700
광주광역시 광산구 쌍암동,40.9226,12900
광주광역시 북구 신용동,59.99,14500
광주광역시 북구 신용동,84.9839,48500
광주광역시 북구 신용동,84.99,39000
광주광역시 광산구 월곡동,47.07,13700
광주광역시 광산구 선암동,79.0078,44000
광주광역시 광산구 신가동,84.0624,27700
광주광역시 광산구 소촌동,59.985,9000
광주광역시 광산구 신창동,59.748,20600
