dong,area,rent_type,deposit,monthly_rent
광주광역시 동구 산수동,39.9642,전세,16240,0
광주광역시 서구 내방동,59.88,전세,13000,0
광주광역시 서구 치평동,59.87,전세,17500,0
광주광역시 동구 계림동,59.9903,월세,3000,80
광주광역시 동구 계림동,84.949,전세,32000,0
광주광역시 북구 동림동,59.97,월세,1000,50
광주광역시 서구 치평동,59.94,월세,2000,60
광주광역시 북구 중흥동,39.99,전세,19890,0
광주광역시 북구 중흥동,109.79,월세,10000,150
광주광역시 동구 용산동,59.606,월세,19500,10
광주광역시 북구 용봉동,59.97,전세,13500,0
광주광역시 북구 용봉동,84.5843,전세,38800,0
광주광역시 북구 용봉동,84.5843,전세,38800,0
광주광역시 북구 용봉동,51.95,월세,2075,15
광주광역시 서구 치평동,59.76,전세,14000,0
광주광역시 서구 치평동,59.76,전세,14000,0
광주광역시 서구 치평동,134.69,전세,43000,0
광주광역시 북구 중흥동,39.99,전세,18207,0
광주광역시 서구 내방동,84.9,전세,19000,0
광주광역시 서구 풍암동,59.46,전세,15100,0
광주광역시 서구 풍암동,59.79,월세,2000,55
광주광역시 서구 화정동,24.091,월세,500,45
광주광역시 서구 화정동,59.6134,월세,1000,50
광주광역시 서구 화정동,59.33,월세,1500,53
광주광역시 서구 화정동,84.9596,전세,29000,0
광주광역시 서구 화정동,78.11,월세,11000,30
광주광역시 북구 신안동,84.843,전세,25700,0
광주광역시 서구 금호동,39.792,전세,10000,0
광주광역시 서구 금호동,39.792,전세,10000,0
광주광역시 서구 농성동,60.12,전세,7000,0
광주광역시 서구 동천동,84.9679,전세,40000,0
광주광역시 동구 내남동,84.9994,월세,20694,5
광주광역시 북구 용봉동,51.49,월세,1996,15
광주광역시 북구 용봉동,84.54,전세,14000,0
광주광역시 동구 월남동,59.9552,월세,7770,44
광주광역시 동구 산수동,84.9377,전세,28000,0
광주광역시 동구 계림동,84.9765,전세,29000,0
광주광역시 동구 계림동,75.9117,전세,26000,0
광주광역시 남구 임암동,84.9984,월세,5000,100
광주광역시 남구 임암동,59.6137,월세,8290,22
광주광역시 북구 동림동,59.97,월세,1000,50
광주광역시 북구 동림동,59.99,월세,2000,60
광주광역시 남구 봉선동,84.7,월세,3000,60
광주광역시 남구 봉선동,84.7,월세,2950,60
광주광역시 남구 진월동,84.84,월세,2800,60
광주광역시 북구 신용동,84.99,전세,35000,0
광주광역시 광산구 운남동,59.76,월세,1000,50
광주광역시 광산구 운남동,59.42,월세,1000,70
광주광역시 광산구 월계동,60,전세,13000,0
광주광역시 광산구 송정동,84.5844,월세,2000,60
광주광역시 광산구 월계동,36.72,월세,4979,7
광주광역시 북구 연제동,75.991,전세,20000,0
광주광역시 광산구 장덕동,84.9401,전세,31000,0
광주광역시 북구 운암동,84.9957,월세,3000,70
광주광역시 광산구 장덕동,84.9401,전세,31000,0
광주광역시 북구 두암동,41.85,전세,6970,0
광주광역시 북구 두암동,41.85,전세,6970,0
광주광역시 광산구 신가동,84.8832,전세,34000,0
광주광역시 광산구 신가동,84.9831,전세,31470,0
광주광역시 광산구 도산동,59.95,월세,1000,45
광주광역시 광산구 월계동,19.9836,월세,400,35
광주광역시 광산구 산월동,84.3979,월세,3000,70
광주광역시 광산구 신창동,84.7886,전세,18900,0
광주광역시 북구 신용동,84.99,월세,2000,100
광주광역시 북구 신용동,164.598,전세,42000,0
광주광역시 광산구 산정동,84.8198,월세,5000,70
광주광역시 남구 봉선동,133.8885,전세,100000,0
광주광역시 동구 계림동,39.9452,전세,18400,0
광주광역시 동구 내남동,84.9994,월세,20694,5
광주광역시 남구 임암동,84.9772,전세,28000,0
광주광역시 동구 용산동,59.606,월세,20200,10
광주광역시 동구 용산동,84.9717,전세,28000,0
광주광역시 동구 용산동,36.63,월세,3680,9
광주광역시 북구 중흥동,39.99,전세,19550,0
광주광역시 동구 용산동,59.5439,월세,3000,90
광주광역시 남구 행암동,84.94,전세,22000,0
광주광역시 서구 금호동,59.55,월세,3000,47
광주광역시 남구 봉선동,84.83,전세,23000,0
광주광역시 남구 봉선동,84.968,전세,45000,0
광주광역시 남구 행암동,74.95,월세,3000,70
광주광역시 서구 화정동,61.83,월세,1000,45
광주광역시 서구 화정동,19.7906,월세,1000,35
광주광역시 서구 화정동,84.9893,월세,5000,120
광주광역시 서구 풍암동,59.955,전세,14000,0
광주광역시 서구 치평동,122.26,전세,38000,0
광주광역시 북구 임동,76.8231,월세,5000,100
광주광역시 북구 임동,51.94,전세,12000,0
광주광역시 남구 진월동,84.855,월세,7000,50
광주광역시 남구 봉선동,84.968,전세,45000,0
광주광역시 남구 봉선동,59.89,전세,25000,0
광주광역시 남구 봉선동,84.73,월세,1000,50
광주광역시 북구 중흥동,39.99,전세,20230,0
광주광역시 광산구 선암동,51.52,월세,5318,9
광주광역시 광산구 쌍암동,19.1437,월세,300,38
광주광역시 광산구 쌍암동,84.95,전세,35000,0
광주광역시 광산구 쌍암동,19.1437,월세,300,38
광주광역시 광산구 송정동,59.94,월세,1000,40
광주광역시 광산구 송정동,61.9349,월세,5000,60
광주광역시 광산구 송정동,61.9349,월세,5000,60
광주광역시 북구 용두동,84.9385,전세,24000,0
광주광역시 북구 용두동,72.9899,전세,20000,0
광주광역시 북구 용두동,72.9899,월세,3000,70
광주광역시 북구 용두동,46.9,월세,2075,12
광주광역시 북구 용두동,84.928,전세,23000,0
광주광역시 북구 용두동,46.9,월세,2096,12
광주광역시 광산구 산월동,84.3979,전세,23000,0
광주광역시 북구 신용동,60.4624,전세,19000,0
광주광역시 북구 신용동,84.99,전세,22000,0
광주광역시 북구 신용동,84.99,전세,25000,0
광주광역시 북구 신용동,84.99,전세,27000,0
광주광역시 북구 신용동,84.99,전세,25000,0
광주광역시 북구 신용동,60.4624,전세,15704,0
광주광역시 북구 신용동,36.37,월세,1670,10
광주광역시 광산구 신가동,46.9,월세,2802,15
광주광역시 광산구 우산동,84.9276,전세,28000,0
광주광역시 광산구 우산동,84.9784,전세,31500,0
광주광역시 북구 연제동,84.545,전세,14200,0
광주광역시 북구 연제동,59.97,월세,1000,50
광주광역시 북구 연제동,84.545,전세,14200,0
광주광역시 북구 연제동,49.51,월세,2422,11
광주광역시 광산구 비아동,59.88,전세,10500,0
광주광역시 광산구 도천동,59.94,전세,8000,0
광주광역시 광산구 도천동,59.94,전세,8000,0
광주광역시 북구 양산동,82.1661,전세,25000,0
광주광역시 북구 양산동,71.6592,전세,23000,0
광주광역시 북구 양산동,82.1661,전세,25000,0
광주광역시 광산구 운남동,58.14,전세,11970,0
광주광역시 광산구 운남동,37.67,월세,500,40
광주광역시 북구 일곡동,48.45,월세,500,50
광주광역시 북구 일곡동,48.45,월세,500,45
광주광역시 북구 일곡동,48.45,월세,9000,10
광주광역시 광산구 장덕동,46.9,월세,5413,13
광주광역시 광산구 장덕동,126.205,월세,15000,110
광주광역시 광산구 장덕동,39.25,월세,3015,7
광주광역시 광산구 장덕동,126.205,월세,15000,110
광주광역시 광산구 월계동,40.0097,전세,10000,0
광주광역시 광산구 월계동,59.9747,전세,18400,0
광주광역시 광산구 월계동,59.9451,전세,12000,0
광주광역시 광산구 월계동,59.82,전세,10500,0
광주광역시 광산구 월계동,59.93,전세,11000,0
광주광역시 광산구 월계동,59.82,월세,2000,50
광주광역시 광산구 월계동,59.93,전세,11000,0
광주광역시 북구 문흥동,59.965,전세,11250,0
광주광역시 북구 문흥동,59.99,전세,13125,0
광주광역시 북구 운암동,38.61,월세,500,35
광주광역시 북구 운암동,84.865,전세,17500,0
광주광역시 광산구 흑석동,84.9901,전세,28000,0
광주광역시 광산구 흑석동,84.4012,월세,3000,100
광주광역시 북구 문흥동,59.965,월세,1000,55
광주광역시 광산구 쌍암동,40.9226,전세,13500,0
광주광역시 광산구 운남동,58.14,전세,12500,0
광주광역시 북구 연제동,84.9934,전세,30000,0
광주광역시 북구 연제동,84.545,전세,20000,0
광주광역시 북구 용두동,84.928,전세,25000,0
광주광역시 광산구 월계동,59.95,월세,6000,40
광주광역시 광산구 월계동,60,전세,12000,0
광주광역시 북구 신용동,59.99,전세,13000,0
광주광역시 북구 신용동,84.3616,전세,20941,0
광주광역시 북구 신용동,59.99,전세,13500,0
광주광역시 북구 신용동,84.99,월세,10000,65
광주광역시 북구 신용동,59.99,전세,11000,0
광주광역시 북구 신용동,60.4624,월세,3000,65
광주광역시 북구 신용동,84.99,월세,10000,65
광주광역시 광산구 운남동,39.99,전세,9500,0
광주광역시 광산구 운남동,58.14,전세,11000,0
광주광역시 광산구 월계동,93.18,월세,16000,12
광주광역시 광산구 월계동,59.99,전세,10390,0
광주광역시 광산구 월계동,19.9836,전세,4800,0
광주광역시 북구 매곡동,121.586,전세,20000,0
광주광역시 북구 매곡동,121.586,전세,20000,0
광주광역시 북구 오치동,84.98,전세,8000,0
광주광역시 광산구 수완동,108.6652,월세,9000,160
광주광역시 광산구 쌍암동,40.9226,전세,13500,0
광주광역시 광산구 우산동,59.94,전세,6000,0
광주광역시 북구 일곡동,59.36,월세,11000,18
광주광역시 북구 오치동,84.9,전세,11000,0
광주광역시 광산구 선암동,74.98,월세,1811,69
광주광역시 광산구 쌍암동,22.1404,월세,300,37
광주광역시 북구 연제동,105.6416,전세,25000,0
광주광역시 광산구 월곡동,60,전세,7433,0
광주광역시 광산구 월곡동,49.98,전세,8400,0
광주광역시 서구 금호동,84.9831,월세,5000,80
광주광역시 서구 화정동,60.67,전세,8000,0
광주광역시 서구 화정동,19.7906,월세,300,38
광주광역시 서구 농성동,84.9931,전세,38000,0
광주광역시 서구 화정동,76.9612,전세,32000,0
광주광역시 서구 풍암동,59.79,월세,3000,50
광주광역시 동구 계림동,59.8997,월세,15254,21
광주광역시 남구 봉선동,84.52,월세,2000,90
광주광역시 동구 학동,84.8412,전세,30000,0
광주광역시 서구 농성동,84.9931,전세,38000,0
광주광역시 동구 계림동,39.862,월세,1000,65
광주광역시 서구 농성동,74.9651,전세,30000,0
광주광역시 동구 용산동,84.9024,전세,29000,0
광주광역시 동구 계림동,123.8681,월세,10000,200
광주광역시 남구 봉선동,34.2,전세,8400,0
광주광역시 동구 월남동,78.2705,월세,15883,18
광주광역시 서구 쌍촌동,59.82,월세,1000,50
광주광역시 서구 쌍촌동,84.9977,월세,6000,90
광주광역시 서구 금호동,84.75,전세,20000,0
광주광역시 서구 쌍촌동,144.74,월세,3000,100
광주광역시 서구 금호동,59.82,전세,12000,0
광주광역시 남구 봉선동,84.97,전세,18000,0
광주광역시 서구 치평동,59.94,전세,17300,0
광주광역시 서구 치평동,84.93,전세,24000,0
광주광역시 북구 신안동,59.5627,전세,17220,0
광주광역시 동구 내남동,84.988,월세,20265,5
광주광역시 북구 신안동,59.5627,전세,17220,0
광주광역시 남구 진월동,59.36,전세,12000,0
광주광역시 북구 용봉동,79.56,월세,1000,55
광주광역시 서구 마륵동,111.7072,전세,40000,0
광주광역시 남구 양림동,75.77,월세,5000,60
광주광역시 남구 방림동,123.567,전세,45000,0
광주광역시 서구 화정동,60.67,전세,8000,0
광주광역시 서구 화정동,84.97,월세,20000,70
광주광역시 서구 화정동,59.33,월세,1200,60
광주광역시 서구 금호동,84.75,전세,20000,0
광주광역시 동구 계림동,72.6919,전세,26000,0
광주광역시 북구 중흥동,84.92,전세,35000,0
광주광역시 남구 지석동,78.3276,전세,18000,0
광주광역시 북구 중흥동,84.92,전세,35000,0
광주광역시 남구 방림동,84.6746,월세,5000,95
광주광역시 남구 방림동,76.5726,전세,24000,0
광주광역시 북구 유동,84.7468,전세,28000,0
광주광역시 북구 중흥동,59.9413,전세,17330,0
광주광역시 서구 치평동,84.987,전세,37500,0
광주광역시 서구 치평동,69.8688,전세,28500,0
광주광역시 동구 학동,39.9183,월세,3000,87
광주광역시 남구 주월동,84.6119,전세,20000,0
광주광역시 남구 행암동,84.94,월세,16870,17
광주광역시 서구 동천동,46.76,월세,2467,14
광주광역시 서구 쌍촌동,40.32,월세,1768,13
광주광역시 서구 쌍촌동,84.96,월세,2000,67
광주광역시 동구 계림동,84.93,전세,15000,0
광주광역시 동구 계림동,84.9507,전세,27000,0
광주광역시 남구 백운동,84.61,월세,15375,18
광주광역시 남구 월산동,77.68,전세,7500,0
광주광역시 북구 임동,84.9799,월세,3000,140
광주광역시 서구 풍암동,59.46,월세,3000,60
광주광역시 남구 진월동,84.3979,월세,12074,13
광주광역시 남구 진월동,84.42,전세,22000,0
광주광역시 남구 진월동,84.42,전세,21000,0
광주광역시 남구 진월동,76.7687,월세,11598,14
광주광역시 서구 화정동,59.93,월세,2000,50
광주광역시 서구 화정동,76.9612,월세,5000,100
광주광역시 서구 화정동,84.97,전세,34000,0
광주광역시 북구 용봉동,84.78,월세,10600,10
광주광역시 북구 용봉동,84.78,월세,10600,10
광주광역시 남구 압촌동,84.9284,월세,2000,80
광주광역시 서구 치평동,20.0778,월세,500,40
광주광역시 남구 봉선동,84.96,전세,18000,0
광주광역시 남구 봉선동,59.89,전세,24000,0
광주광역시 남구 임암동,84.9947,월세,2000,95
광주광역시 남구 임암동,59.6137,월세,6217,29
광주광역시 서구 금호동,84.91,전세,17500,0
광주광역시 서구 금호동,59.55,전세,16000,0
광주광역시 북구 중흥동,59.9413,전세,17330,0
광주광역시 남구 노대동,84.87,월세,2000,80
광주광역시 남구 노대동,84.93,전세,23000,0
광주광역시 남구 노대동,84.93,월세,13989,15
광주광역시 남구 노대동,84.93,전세,23000,0
광주광역시 남구 노대동,39.85,월세,2096,12
광주광역시 남구 노대동,59.88,월세,5492,16
광주광역시 서구 광천동,70.7877,월세,5000,80
광주광역시 북구 일곡동,59.935,전세,15500,0
광주광역시 북구 두암동,65.34,월세,500,40
광주광역시 북구 두암동,41.85,전세,7000,0
광주광역시 북구 용두동,72.9899,월세,3000,75
광주광역시 광산구 선암동,51.52,월세,5253,9
광주광역시 광산구 선암동,72.6814,월세,14623,15
광주광역시 북구 운암동,59.76,전세,10000,0
광주광역시 광산구 쌍암동,40.9226,전세,12000,0
광주광역시 광산구 월계동,59.9747,전세,18400,0
